WATCHDOG: PC=0xd79 SP=0xf08c A=0x1 IFF1=1 n=760000
WATCHDOG: PC=0xd86 SP=0xf08e A=0x0 IFF1=1 n=770000
WATCHDOG: PC=0xd1c SP=0xf078 A=0xff IFF1=1 n=780000
WATCHDOG: PC=0xd6d SP=0xf08e A=0x0 IFF1=1 n=790000
WATCHDOG: PC=0xd7e SP=0xf08c A=0xfe IFF1=1 n=800000
WATCHDOG: PC=0x10dc SP=0xf094 A=0x0 IFF1=1 n=810000
WATCHDOG: PC=0xd86 SP=0xf08e A=0x0 IFF1=1 n=820000
WATCHDOG: PC=0xba2 SP=0xf08a A=0x0 IFF1=1 n=830000
WATCHDOG: PC=0xd62 SP=0xf08a A=0x7f IFF1=1 n=840000
WATCHDOG: PC=0xc84 SP=0xf076 A=0x2 IFF1=1 n=850000
WATCHDOG: PC=0x10dc SP=0xf094 A=0x0 IFF1=1 n=860000
WATCHDOG: PC=0xd73 SP=0xf08c A=0x0 IFF1=1 n=870000
WATCHDOG: PC=0xd69 SP=0xf08a A=0x0 IFF1=1 n=880000
WATCHDOG: PC=0xd62 SP=0xf08a A=0x7f IFF1=1 n=890000
WATCHDOG: PC=0xd6b SP=0xf092 A=0x0 IFF1=1 n=900000
WATCHDOG: PC=0xd7a SP=0xf08c A=0xfe IFF1=1 n=910000
WATCHDOG: PC=0xd73 SP=0xf08c A=0x0 IFF1=1 n=920000
WATCHDOG: PC=0xd69 SP=0xf08a A=0x0 IFF1=1 n=930000
WATCHDOG: PC=0xd6e SP=0xf08c A=0x0 IFF1=1 n=940000
WATCHDOG: PC=0xd7f SP=0xf08c A=0x7f IFF1=1 n=950000
WATCHDOG: PC=0xd7a SP=0xf08c A=0xfe IFF1=1 n=960000
WATCHDOG: PC=0xd87 SP=0xf090 A=0x0 IFF1=1 n=970000
WATCHDOG: PC=0xba4 SP=0xf08a A=0x0 IFF1=1 n=980000
WATCHDOG: PC=0xd6e SP=0xf08c A=0x0 IFF1=1 n=990000
WATCHDOG: PC=0xd7f SP=0xf08c A=0x7f IFF1=1 n=1000000
WATCHDOG: PC=0x10d9 SP=0xf094 A=0x0 IFF1=1 n=1010000
WATCHDOG: PC=0xd76 SP=0xf08c A=0x1 IFF1=1 n=1020000
WATCHDOG: PC=0xba4 SP=0xf08a A=0x0 IFF1=1 n=1030000
WATCHDOG: PC=0xd65 SP=0xf08a A=0x7f IFF1=1 n=1040000
WATCHDOG: PC=0xd6c SP=0xf090 A=0x0 IFF1=1 n=1050000
WATCHDOG: PC=0x10d9 SP=0xf094 A=0x0 IFF1=1 n=1060000
WATCHDOG: PC=0xd76 SP=0xf08c A=0x1 IFF1=1 n=1070000
WATCHDOG: PC=0xd85 SP=0xf08c A=0x0 IFF1=1 n=1080000
WATCHDOG: PC=0xd59 SP=0xf074 A=0x0 IFF1=1 n=1090000
WATCHDOG: PC=0xd6c SP=0xf090 A=0x0 IFF1=1 n=1100000
WATCHDOG: PC=0xd7d SP=0xf08c A=0xfe IFF1=1 n=1110000
WATCHDOG: PC=0xd88 SP=0xf092 A=0x0 IFF1=1 n=1120000
WATCHDOG: PC=0xd85 SP=0xf08c A=0x0 IFF1=1 n=1130000
WATCHDOG: PC=0xb9f SP=0xf08a A=0x0 IFF1=1 n=1140000
WATCHDOG: PC=0xd82 SP=0xf08c A=0x7f IFF1=1 n=1150000
WATCHDOG: PC=0xd5b SP=0xf076 A=0x0 IFF1=1 n=1160000
WATCHDOG: PC=0xd88 SP=0xf092 A=0x0 IFF1=1 n=1170000
WATCHDOG: PC=0xd71 SP=0xf08c A=0x0 IFF1=1 n=1180000
WATCHDOG: PC=0xd68 SP=0xf08a A=0xf0 IFF1=1 n=1190000
WATCHDOG: PC=0xd82 SP=0xf08c A=0x7f IFF1=1 n=1200000
WATCHDOG: PC=0xd6a SP=0xf092 A=0x0 IFF1=1 n=1210000
WATCHDOG: PC=0xd79 SP=0xf08c A=0x1 IFF1=1 n=1220000
WATCHDOG: PC=0xd23 SP=0xf072 A=0xff IFF1=1 n=1230000
WATCHDOG: PC=0xd68 SP=0xf08a A=0xf0 IFF1=1 n=1240000
WATCHDOG: PC=0xd6d SP=0xf08e A=0x0 IFF1=1 n=1250000
WATCHDOG: PC=0xd7e SP=0xf08c A=0xfe IFF1=1 n=1260000
WATCHDOG: PC=0xd79 SP=0xf08c A=0x1 IFF1=1 n=1270000
WATCHDOG: PC=0xd86 SP=0xf08e A=0x0 IFF1=1 n=1280000
WATCHDOG: PC=0xba2 SP=0xf08a A=0x0 IFF1=1 n=1290000
WATCHDOG: PC=0x120f SP=0xf070 A=0xf IFF1=1 n=1300000
WATCHDOG: PC=0xd7e SP=0xf08c A=0xfe IFF1=1 n=1310000
WATCHDOG: PC=0x10dc SP=0xf094 A=0x0 IFF1=1 n=1320000
WATCHDOG: PC=0xd73 SP=0xf08c A=0x0 IFF1=1 n=1330000
WATCHDOG: PC=0xba2 SP=0xf08a A=0x0 IFF1=1 n=1340000
WATCHDOG: PC=0xd62 SP=0xf08a A=0x7f IFF1=1 n=1350000
WATCHDOG: PC=0xd6b SP=0xf092 A=0x0 IFF1=1 n=1360000
WATCHDOG: PC=0x10dc SP=0xf094 A=0x0 IFF1=1 n=1370000
WATCHDOG: PC=0xd73 SP=0xf08c A=0x0 IFF1=1 n=1380000
WATCHDOG: PC=0xd69 SP=0xf08a A=0x0 IFF1=1 n=1390000
WATCHDOG: PC=0xd6e SP=0xf08c A=0x0 IFF1=1 n=1400000
WATCHDOG: PC=0xd6b SP=0xf092 A=0x0 IFF1=1 n=1410000
WATCHDOG: PC=0xd7a SP=0xf08c A=0xfe IFF1=1 n=1420000
WATCHDOG: PC=0xd87 SP=0xf090 A=0x0 IFF1=1 n=1430000
WATCHDOG: PC=0xd69 SP=0xf08a A=0x0 IFF1=1 n=1440000
WATCHDOG: PC=0xd6e SP=0xf08c A=0x0 IFF1=1 n=1450000
WATCHDOG: PC=0xd7f SP=0xf08c A=0x7f IFF1=1 n=1460000
WATCHDOG: PC=0x10d9 SP=0xf094 A=0x0 IFF1=1 n=1470000
WATCHDOG: PC=0xd6a SP=0xf092 A=0x0 IFF1=1 n=1480000
WATCHDOG: PC=0xd73 SP=0xf08c A=0x0 IFF1=1 n=1490000
WATCHDOG: PC=0xd85 SP=0xf08c A=0x0 IFF1=1 n=1500000
WATCHDOG: PC=0xb9f SP=0xf08a A=0x0 IFF1=1 n=1510000
WATCHDOG: PC=0xba4 SP=0xf08a A=0x0 IFF1=1 n=1520000
WATCHDOG: PC=0xd68 SP=0xf08a A=0xf2 IFF1=1 n=1530000
WATCHDOG: PC=0xd43 SP=0xf076 A=0xff IFF1=1 n=1540000
WATCHDOG: PC=0xb9f SP=0xf08a A=0x0 IFF1=1 n=1550000
WATCHDOG: PC=0xd6c SP=0xf090 A=0x0 IFF1=1 n=1560000
WATCHDOG: PC=0xd7e SP=0xf08c A=0xfe IFF1=1 n=1570000
WATCHDOG: PC=0x10dc SP=0xf094 A=0x0 IFF1=1 n=1580000
WATCHDOG: PC=0xd76 SP=0xf08c A=0x1 IFF1=1 n=1590000
WATCHDOG: PC=0xd65 SP=0xf08a A=0x7f IFF1=1 n=1600000
WATCHDOG: PC=0xd1c SP=0xf072 A=0xff IFF1=1 n=1610000
WATCHDOG: PC=0xd62 SP=0xf08a A=0x7f IFF1=1 n=1620000
WATCHDOG: PC=0xd6c SP=0xf090 A=0x0 IFF1=1 n=1630000
WATCHDOG: PC=0xd7e SP=0xf08c A=0xfe IFF1=1 n=1640000
WATCHDOG: PC=0x10dc SP=0xf094 A=0x0 IFF1=1 n=1650000
WATCHDOG: PC=0xd76 SP=0xf08c A=0x1 IFF1=1 n=1660000
WATCHDOG: PC=0xd86 SP=0xf08e A=0x0 IFF1=1 n=1670000
WATCHDOG: PC=0xd56 SP=0xf074 A=0x0 IFF1=1 n=1680000
WATCHDOG: PC=0xd6e SP=0xf08c A=0x0 IFF1=1 n=1690000
WATCHDOG: PC=0xd7f SP=0xf08c A=0x7f IFF1=1 n=1700000
WATCHDOG: PC=0x10d9 SP=0xf094 A=0x0 IFF1=1 n=1710000
WATCHDOG: PC=0xd87 SP=0xf090 A=0x0 IFF1=1 n=1720000
WATCHDOG: PC=0xba4 SP=0xf08a A=0x0 IFF1=1 n=1730000
WATCHDOG: PC=0xd65 SP=0xf08a A=0x7f IFF1=1 n=1740000
WATCHDOG: PC=0xd3f SP=0xf072 A=0x0 IFF1=1 n=1750000
WATCHDOG: PC=0x10d9 SP=0xf094 A=0x0 IFF1=1 n=1760000
WATCHDOG: PC=0xd76 SP=0xf08c A=0x1 IFF1=1 n=1770000
WATCHDOG: PC=0xd85 SP=0xf08c A=0x0 IFF1=1 n=1780000
WATCHDOG: PC=0xd65 SP=0xf08a A=0x7f IFF1=1 n=1790000
WATCHDOG: PC=0xd6c SP=0xf090 A=0x0 IFF1=1 n=1800000
WATCHDOG: PC=0xd7d SP=0xf08c A=0xfe IFF1=1 n=1810000
WATCHDOG: PC=0xcab SP=0xf07a A=0xf0 IFF1=1 n=1820000
WATCHDOG: PC=0xd85 SP=0xf08c A=0x0 IFF1=1 n=1830000
WATCHDOG: PC=0xd7e SP=0xf08c A=0xfe IFF1=1 n=1840000
WATCHDOG: PC=0xd87 SP=0xf090 A=0x0 IFF1=1 n=1850000
WATCHDOG: PC=0xba4 SP=0xf08a A=0x0 IFF1=1 n=1860000
WATCHDOG: PC=0xd7d SP=0xf08c A=0xfe IFF1=1 n=1870000
WATCHDOG: PC=0x10dc SP=0xf094 A=0x0 IFF1=1 n=1880000
WATCHDOG: PC=0xc7a SP=0xf078 A=0xff IFF1=1 n=1890000
WATCHDOG: PC=0xd85 SP=0xf08c A=0x0 IFF1=1 n=1900000
WATCHDOG: PC=0xba2 SP=0xf08a A=0x0 IFF1=1 n=1910000
WATCHDOG: PC=0xd65 SP=0xf08a A=0x7f IFF1=1 n=1920000
WATCHDOG: PC=0xd6c SP=0xf090 A=0x0 IFF1=1 n=1930000
WATCHDOG: PC=0xd7d SP=0xf08c A=0xfe IFF1=1 n=1940000
WATCHDOG: PC=0xd88 SP=0xf092 A=0x0 IFF1=1 n=1950000
WATCHDOG: PC=0xc8c SP=0xf076 A=0x1 IFF1=1 n=1960000
WATCHDOG: PC=0xb9f SP=0xf08a A=0x0 IFF1=1 n=1970000
WATCHDOG: PC=0xd82 SP=0xf08c A=0x7f IFF1=1 n=1980000
WATCHDOG: PC=0xd6a SP=0xf092 A=0x0 IFF1=1 n=1990000
WATCHDOG: PC=0xd88 SP=0xf092 A=0x0 IFF1=1 n=2000000
WATCHDOG: PC=0xd71 SP=0xf08c A=0x0 IFF1=1 n=2010000
WATCHDOG: PC=0xd68 SP=0xf08a A=0xf5 IFF1=1 n=2020000
WATCHDOG: PC=0xd82 SP=0xf08c A=0x7f IFF1=1 n=2030000
WATCHDOG: PC=0xd6a SP=0xf092 A=0x0 IFF1=1 n=2040000
WATCHDOG: PC=0xd79 SP=0xf08c A=0x1 IFF1=1 n=2050000
